buffer size, load %, latency ns
5, 10, 36468
5, 10, 36553
5, 10, 37254
5, 10, 36956
5, 10, 35330
5, 10, 34963
5, 10, 35468
5, 10, 35158
5, 10, 35469
5, 10, 40297
5, 10, 39772
5, 10, 40767
5, 10, 40684
5, 10, 40838
5, 10, 38639
5, 10, 39211
5, 10, 39037
5, 10, 38389
5, 10, 38306
5, 10, 37132
5, 10, 59314
5, 10, 59387
5, 10, 59238
5, 10, 60042
5, 10, 37331
5, 10, 36827
5, 10, 37728
5, 10, 37782
5, 10, 38053
5, 10, 35856
5, 10, 36750
5, 10, 36563
5, 10, 36683
5, 10, 36904
5, 10, 35796
5, 10, 35536
5, 10, 35479
5, 10, 35545
5, 10, 35785
5, 10, 36342
5, 10, 36800
5, 10, 36508
5, 10, 36795
5, 10, 36712
5, 10, 35906
5, 10, 36262
5, 10, 35824
5, 10, 35965
5, 10, 36203
5, 10, 36389
5, 10, 36479
5, 10, 36410
5, 10, 37002
5, 10, 36828
5, 10, 36635
5, 10, 36588
5, 10, 36794
5, 10, 37017
5, 10, 36790
5, 10, 36886
5, 10, 36777
5, 10, 36928
5, 10, 36919
5, 10, 37204
5, 10, 36909
5, 10, 37274
5, 10, 37644
5, 10, 38290
5, 10, 38352
5, 10, 37460
5, 10, 37474
5, 10, 37913
5, 10, 37797
5, 10, 37875
5, 10, 36156
5, 10, 36141
5, 10, 36659
5, 10, 36726
5, 10, 36731
5, 10, 37013
5, 10, 37145
5, 10, 36794
5, 10, 36873
5, 10, 37075
5, 10, 38226
5, 10, 37716
5, 10, 38103
5, 10, 36683
5, 10, 36674
5, 10, 35694
5, 10, 35974
5, 10, 36398
5, 10, 36612
5, 10, 36631
5, 10, 36553
5, 10, 36011
5, 10, 36564
5, 10, 37108
5, 10, 37246
5, 10, 40271
5, 10, 40558
5, 10, 40074
5, 10, 40257
5, 10, 39857
5, 10, 35820
5, 10, 35534
5, 10, 35723
5, 10, 35963
5, 10, 35375
5, 10, 36761
5, 10, 37116
5, 10, 36929
5, 10, 37248
5, 10, 37241
5, 10, 39356
5, 10, 39601
5, 10, 39459
5, 10, 38956
5, 10, 39484
5, 10, 37813
5, 10, 38163
5, 10, 38281
5, 10, 37923
5, 10, 40055
5, 10, 39597
5, 10, 39681
5, 10, 39500
5, 10, 39673
5, 10, 40101
5, 10, 38181
5, 10, 37941
5, 10, 39204
5, 10, 39019
5, 10, 38361
5, 10, 38829
5, 10, 39074
5, 10, 39620
5, 10, 39801
5, 10, 38705
5, 10, 38350
5, 10, 38038
5, 10, 38174
5, 10, 38199
5, 10, 37543
5, 10, 35392
5, 10, 35385
5, 10, 35085
5, 10, 35370
5, 10, 35358
5, 10, 35807
5, 10, 35806
5, 10, 35709
5, 10, 35987
5, 10, 36200
5, 10, 38605
5, 10, 37992
5, 10, 37695
5, 10, 38452
5, 10, 39836
5, 10, 36584
5, 10, 36677
5, 10, 36446
5, 10, 36205
5, 10, 36000
5, 10, 36204
5, 10, 36781
5, 10, 37498
5, 10, 37720
5, 10, 37978
5, 10, 37167
5, 10, 37083
5, 10, 37363
5, 10, 37328
5, 10, 37556
5, 10, 37067
5, 10, 37009
5, 10, 37374
5, 10, 37058
5, 10, 37254
5, 10, 36426
5, 10, 36558
5, 10, 36920
5, 10, 37108
5, 10, 37342
5, 10, 36286
5, 10, 36299
5, 10, 36048
5, 10, 36421
5, 10, 36700
5, 10, 36891
5, 10, 37152
5, 10, 37346
5, 10, 37438
5, 10, 37247
5, 10, 37108
5, 10, 36966
5, 10, 36383
5, 10, 36338
5, 10, 36875
5, 10, 38923
5, 10, 38558
5, 10, 40446
5, 10, 41546
5, 10, 41034
5, 10, 36994
5, 10, 37638
5, 10, 37661
5, 10, 38102
5, 10, 37913
5, 50, 0
5, 50, 149603
5, 50, 133283
5, 50, 332818
5, 50, 108551
5, 50, 334875
5, 50, 340943
5, 50, 331925
5, 50, 330663
5, 50, 331284
5, 50, 96466
5, 50, 64914
5, 50, 70523
5, 50, 60630
5, 50, 61565
5, 50, 89736
5, 50, 72554
5, 50, 76119
5, 50, 78624
5, 50, 70547
5, 50, 106506
5, 50, 110156
5, 50, 69138
5, 50, 73644
5, 50, 101577
5, 50, 101745
5, 50, 100095
5, 50, 92285
5, 50, 96142
5, 50, 66476
5, 50, 98532
5, 50, 120651
5, 50, 101946
5, 50, 107186
5, 50, 105331
5, 50, 123222
5, 50, 136789
5, 50, 131229
5, 50, 112970
5, 50, 112834
5, 50, 83036
5, 50, 87682
5, 50, 90547
5, 50, 88338
5, 50, 92883
5, 50, 92466
5, 50, 100850
5, 50, 96269
5, 50, 90932
5, 50, 92000
5, 50, 78263
5, 50, 62088
5, 50, 89682
5, 50, 92173
5, 50, 108759
5, 50, 87615
5, 50, 79160
5, 50, 102709
5, 50, 111496
5, 50, 103185
5, 50, 104473
5, 50, 125473
5, 50, 110223
5, 50, 105238
5, 50, 98850
5, 50, 92607
5, 50, 89936
5, 50, 100389
5, 50, 98840
5, 50, 81375
5, 50, 65512
5, 50, 64885
5, 50, 50130
5, 50, 70926
5, 50, 73213
5, 50, 67010
5, 50, 67481
5, 50, 79258
5, 50, 81419
5, 50, 86666
5, 50, 97348
5, 50, 77978
5, 50, 56880
5, 50, 43522
5, 50, 43324
5, 50, 46455
5, 50, 52724
5, 50, 96196
5, 50, 103317
5, 50, 120064
5, 50, 59808
5, 50, 88278
5, 50, 58661
5, 50, 57329
5, 50, 46548
5, 50, 48860
5, 50, 54712
5, 50, 78967
5, 50, 88657
5, 50, 92240
5, 50, 45957
5, 50, 42080
5, 50, 43818
5, 50, 44765
5, 50, 50334
5, 50, 43994
5, 50, 46551
5, 50, 44762
5, 50, 48196
5, 50, 47631
5, 50, 43700
5, 50, 49010
5, 50, 48824
5, 50, 50830
5, 50, 49645
5, 50, 42619
5, 50, 43259
5, 50, 42665
5, 50, 43910
5, 50, 44990
5, 50, 40715
5, 50, 40959
5, 50, 43194
5, 50, 43232
5, 50, 43653
5, 50, 40916
5, 50, 48529
5, 50, 48440
5, 50, 50072
5, 50, 56413
5, 50, 43782
5, 50, 43985
5, 50, 42082
5, 50, 44759
5, 50, 52172
5, 50, 49649
5, 50, 50305
5, 50, 55206
5, 50, 39937
5, 50, 40664
5, 50, 48177
5, 50, 40224
5, 50, 40589
5, 50, 40369
5, 50, 40890
5, 50, 42824
5, 50, 43724
5, 50, 42655
5, 50, 41301
5, 50, 40615
5, 50, 41199
5, 50, 40682
5, 50, 40950
5, 50, 46385
5, 50, 57077
5, 50, 56745
5, 50, 53254
5, 50, 57814
5, 50, 53813
5, 50, 56370
5, 50, 41243
5, 50, 41077
5, 50, 42676
5, 50, 45884
5, 50, 47327
5, 50, 42099
5, 50, 43832
5, 50, 41237
5, 50, 42108
5, 50, 42155
5, 50, 44088
5, 50, 44760
5, 50, 41808
5, 50, 42300
5, 50, 43045
5, 50, 44380
5, 50, 44396
5, 50, 42955
5, 50, 47164
5, 50, 42197
5, 50, 61667
5, 50, 45640
5, 50, 43031
5, 50, 44660
5, 50, 45863
5, 50, 45120
5, 50, 47068
5, 50, 44965
5, 50, 43565
5, 50, 42680
5, 50, 40830
5, 50, 40377
5, 50, 41341
5, 50, 40466
5, 50, 39792
5, 50, 43473
5, 50, 43423
5, 50, 42000
5, 50, 41881
5, 50, 39681
5, 50, 42713
5, 50, 43710
5, 50, 43825
5, 50, 47734
5, 50, 46274
5, 50, 42739
5, 50, 40571
5, 50, 40845
5, 50, 42851
5, 50, 44276
5, 50, 57214
5, 50, 56205
5, 50, 60491
5, 50, 65905
5, 50, 69490
5, 50, 59577
5, 50, 61670
5, 50, 55358
5, 50, 50821
5, 50, 51571
5, 50, 63302
5, 50, 61090
5, 50, 41135
5, 50, 64093
5, 50, 43375
5, 50, 42851
5, 50, 1494340
5, 50, 71261
5, 50, 73446
5, 50, 50902
5, 50, 56777
5, 50, 58261
5, 50, 53842
5, 50, 60407
5, 50, 61490
5, 50, 60942
5, 50, 72956
5, 50, 73787
5, 50, 69708
5, 50, 83390
5, 50, 75953
5, 50, 73893
5, 50, 55440
5, 50, 59159
5, 50, 63172
5, 50, 55797
5, 50, 58876
5, 50, 69499
5, 50, 65674
5, 50, 69590
5, 50, 47072
5, 50, 105137
5, 50, 110246
5, 50, 61112
5, 50, 86890
5, 50, 54535
5, 50, 84012
5, 50, 82192
5, 50, 105162
5, 50, 99585
5, 50, 52517
5, 50, 52361
5, 50, 55294
5, 50, 53724
5, 50, 55578
5, 50, 52582
5, 50, 60023
5, 50, 62161
5, 50, 55075
5, 50, 54659
5, 50, 58026
5, 50, 50514
5, 50, 49826
5, 50, 53442
5, 50, 61336
5, 50, 60417
5, 50, 58033
5, 50, 58851
5, 50, 61581
5, 50, 60478
5, 50, 45382
5, 50, 42956
5, 50, 46202
5, 50, 49412
5, 50, 50909
5, 50, 50018
5, 50, 49206
5, 50, 45266
5, 50, 44067
5, 50, 42682
5, 50, 40427
5, 50, 42787
5, 50, 43486
5, 50, 42802
5, 50, 42653
5, 50, 43896
5, 50, 39496
5, 50, 41484
5, 50, 42333
5, 50, 43262
5, 50, 63538
5, 50, 75339
5, 50, 65823
5, 50, 67708
5, 50, 76631
5, 50, 65270
5, 50, 65836
5, 50, 63416
5, 50, 62423
5, 50, 62748
5, 50, 44501
5, 50, 44951
5, 50, 46598
5, 50, 58493
5, 50, 61434
5, 50, 50254
5, 50, 50951
5, 50, 57638
5, 50, 65398
5, 50, 64556
5, 50, 52087
5, 50, 52318
5, 50, 59253
5, 50, 63439
5, 50, 65430
5, 50, 66066
5, 50, 56924
5, 50, 56999
5, 50, 74237
5, 50, 71745
5, 50, 53821
5, 50, 54514
5, 50, 59073
5, 50, 47852
5, 50, 47394
5, 50, 46783
5, 50, 46727
5, 50, 45156
5, 50, 58046
5, 50, 62613
5, 50, 44581
5, 50, 81465
5, 50, 84017
5, 50, 73326
5, 50, 70254
5, 50, 68528
5, 50, 65362
5, 50, 64648
5, 50, 78342
5, 50, 81730
5, 50, 44768
5, 50, 47226
5, 50, 46954
5, 50, 50666
5, 50, 51033
5, 50, 52055
5, 50, 49827
5, 50, 50601
5, 50, 51060
5, 50, 50103
5, 50, 38536
5, 50, 47424
5, 50, 47236
5, 50, 46927
5, 50, 46459
5, 50, 46315
5, 50, 46358
5, 50, 46384
5, 50, 46899
5, 50, 46206
5, 50, 44167
5, 50, 43678
5, 50, 40338
5, 50, 42299
5, 50, 45785
5, 50, 41200
5, 50, 41656
5, 50, 46477
5, 50, 45028
5, 50, 44452
5, 50, 46498
5, 50, 51400
5, 50, 52081
5, 50, 60823
5, 50, 42346
5, 50, 40253
5, 50, 47727
5, 50, 47949
5, 50, 54381
5, 50, 53160
5, 50, 44084
5, 50, 43623
5, 50, 42556
5, 50, 44240
5, 50, 44441
5, 50, 47089
5, 50, 48380
5, 50, 48024
5, 50, 50998
5, 50, 47687
5, 50, 48945
5, 50, 60513
5, 50, 56415
5, 50, 61467
5, 50, 54807
5, 50, 57194
5, 50, 58083
5, 50, 41680
5, 50, 41618
5, 50, 41778
5, 50, 43125
5, 50, 42878
5, 50, 47748
5, 50, 46824
5, 50, 48774
5, 50, 47164
5, 50, 49020
5, 50, 41700
5, 50, 40393
5, 50, 42184
5, 50, 42429
5, 50, 42822
5, 50, 42874
5, 50, 44044
5, 50, 43093
5, 50, 42336
5, 50, 42629
5, 50, 41259
5, 50, 42307
5, 50, 43318
5, 50, 49819
5, 50, 50453
5, 50, 57616
5, 50, 50213
5, 50, 58085
5, 50, 48111
5, 50, 42983
5, 50, 43790
5, 50, 43567
5, 50, 55940
5, 50, 46784
5, 50, 49037
5, 50, 48829
5, 50, 51600
5, 50, 51655
5, 50, 61858
5, 50, 62190
5, 50, 58225
5, 50, 53185
5, 50, 55082
5, 50, 52369
5, 50, 56300
5, 50, 57026
5, 50, 59102
5, 50, 57870
5, 50, 68634
5, 50, 64754
5, 50, 68981
5, 50, 76835
5, 50, 62742
5, 50, 55744
5, 50, 55166
5, 50, 65017
5, 50, 62748
5, 50, 62216
5, 50, 61253
5, 50, 52616
5, 50, 52708
5, 50, 53511
5, 50, 54869
5, 50, 42452
5, 50, 46231
5, 50, 54354
5, 50, 52141
5, 50, 45748
5, 50, 46727
5, 50, 45811
5, 50, 44409
5, 50, 45410
5, 50, 43652
5, 50, 41751
5, 50, 42424
5, 50, 42984
5, 50, 43606
5, 50, 42862
5, 50, 43690
5, 50, 38898
5, 50, 39707
5, 50, 46317
5, 50, 39413
5, 50, 48230
5, 50, 46966
5, 50, 43275
5, 50, 42331
5, 50, 43048
5, 50, 45446
5, 50, 46968
5, 50, 46340
5, 50, 47975
5, 50, 47408
5, 50, 42579
5, 50, 45844
5, 50, 46837
5, 50, 44523
5, 50, 44025
5, 50, 45479
5, 50, 45574
5, 50, 45938
5, 50, 45835
5, 50, 44873
5, 50, 46660
5, 50, 45798
5, 50, 46980
5, 50, 47131
5, 50, 47154
5, 50, 48236
5, 50, 45833
5, 50, 42266
5, 50, 42702
5, 50, 44910
5, 50, 41759
5, 50, 51141
5, 50, 51839
5, 50, 50299
5, 50, 50259
5, 50, 44478
5, 50, 42910
5, 50, 44055
5, 50, 44141
5, 50, 44230
5, 50, 41451
5, 50, 40682
5, 50, 41834
5, 50, 44959
5, 50, 43982
5, 50, 43188
5, 50, 43638
5, 50, 42130
5, 50, 41938
5, 50, 41529
5, 50, 46681
5, 50, 45273
5, 50, 45283
5, 50, 43883
5, 50, 41696
5, 50, 44352
5, 50, 44937
5, 50, 45468
5, 50, 43878
5, 50, 47379
5, 50, 43059
5, 50, 46494
5, 50, 49642
5, 50, 52263
5, 50, 50790
5, 50, 61966
5, 50, 66685
5, 50, 47069
5, 50, 46901
5, 50, 44862
5, 50, 45809
5, 50, 37010
5, 50, 37203
5, 50, 40239
5, 50, 40017
5, 50, 40449
5, 50, 44595
5, 50, 45123
5, 50, 45303
5, 50, 45854
5, 50, 46005
5, 50, 44149
5, 50, 45548
5, 50, 44950
5, 50, 43522
5, 50, 43222
5, 50, 43254
5, 50, 49420
5, 50, 48399
5, 50, 42121
5, 50, 42789
5, 50, 42472
5, 50, 41970
5, 50, 41772
5, 50, 42768
5, 50, 44559
5, 50, 41811
5, 50, 42861
5, 50, 45636
5, 50, 45294
5, 50, 42567
5, 50, 42897
5, 50, 44299
5, 50, 45687
5, 50, 46321
5, 50, 44287
5, 50, 46315
5, 50, 44326
5, 50, 41985
5, 50, 41502
5, 50, 46970
5, 50, 45582
5, 50, 47664
5, 50, 47859
5, 50, 47392
5, 50, 45504
5, 50, 41561
5, 50, 40896
5, 50, 40901
5, 50, 42233
5, 50, 49790
5, 50, 41805
5, 50, 40026
5, 50, 41319
5, 50, 43176
5, 50, 44022
5, 50, 39357
5, 50, 42928
5, 50, 47274
5, 50, 48366
5, 50, 53878
5, 50, 57209
5, 50, 54458
5, 50, 44943
5, 50, 46024
5, 50, 55500
5, 50, 58173
5, 50, 59623
5, 50, 45391
5, 50, 42531
5, 50, 49308
5, 50, 50270
5, 50, 52543
5, 50, 52933
5, 50, 49225
5, 50, 44184
5, 50, 43110
5, 50, 42123
5, 50, 41577
5, 50, 47203
5, 50, 47201
5, 50, 67254
5, 50, 68432
5, 50, 69275
5, 50, 70341
5, 50, 47975
5, 50, 45013
5, 50, 45927
5, 50, 43509
5, 50, 42967
5, 50, 40686
5, 50, 41146
5, 50, 42190
5, 50, 42941
5, 50, 42451
5, 50, 38937
5, 50, 40107
5, 50, 40607
5, 50, 41085
5, 50, 42269
5, 50, 42726
5, 50, 42747
5, 50, 43887
5, 50, 43721
5, 50, 45207
5, 50, 43661
5, 50, 41794
5, 50, 51221
5, 50, 50120
5, 50, 49889
5, 50, 38690
5, 50, 51098
5, 50, 50713
5, 50, 46891
5, 50, 46272
5, 50, 45174
5, 50, 44649
5, 50, 43726
5, 50, 47208
5, 50, 46390
5, 50, 46010
5, 50, 46853
5, 50, 46717
5, 50, 57012
5, 50, 58238
5, 50, 59731
5, 50, 53367
5, 50, 53373
5, 50, 48792
5, 50, 49531
5, 50, 51723
5, 50, 56072
5, 50, 71588
5, 50, 36913
5, 50, 52244
5, 50, 57538
5, 50, 56608
5, 50, 56521
5, 50, 56761
5, 50, 63268
5, 50, 47701
5, 50, 47152
5, 50, 48010
5, 50, 46610
5, 50, 49204
5, 50, 46288
5, 50, 47721
5, 50, 46298
5, 50, 56325
5, 50, 48039
5, 50, 53378
5, 50, 52741
5, 50, 54399
5, 50, 56038
5, 50, 41283
5, 50, 62087
5, 50, 67599
5, 50, 45224
5, 50, 45042
5, 50, 47111
5, 50, 39570
5, 50, 39163
5, 50, 39144
5, 50, 39398
5, 50, 43277
5, 50, 49079
5, 50, 48256
5, 50, 48057
5, 50, 47449
5, 50, 38960
5, 50, 53736
5, 50, 39973
5, 50, 41423
5, 50, 45647
5, 50, 41907
5, 50, 41852
5, 50, 45146
5, 50, 44061
5, 50, 43175
5, 50, 39504
5, 50, 44772
5, 50, 43319
5, 50, 44512
5, 50, 49549
5, 50, 44381
5, 50, 44420
5, 50, 43217
5, 50, 45828
5, 50, 44314
5, 50, 44623
5, 50, 42918
5, 50, 42254
5, 50, 43922
5, 50, 43128
5, 50, 42765
5, 50, 41893
5, 50, 42335
5, 50, 44384
5, 50, 43756
5, 50, 43500
5, 50, 53331
5, 50, 52588
5, 50, 53224
5, 50, 49323
5, 50, 46090
5, 50, 57429
5, 50, 56997
5, 50, 58569
5, 50, 59665
5, 50, 53292
5, 50, 52494
5, 50, 54580
5, 50, 43842
5, 50, 43769
5, 50, 46660
5, 50, 57077
5, 50, 57649
5, 50, 59762
5, 50, 59479
5, 50, 54732
5, 50, 45586
5, 50, 45727
5, 50, 44604
5, 50, 45230
5, 50, 42983
5, 50, 41951
5, 50, 43573
5, 50, 44746
5, 50, 45061
5, 50, 46030
5, 50, 38189
5, 50, 42763
5, 50, 50138
5, 50, 50144
5, 50, 42800
5, 50, 40294
5, 50, 38818
5, 50, 40492
5, 50, 41829
5, 50, 41391
5, 50, 42657
5, 50, 43025
5, 50, 42959
5, 50, 44023
5, 50, 45986
5, 50, 44440
5, 50, 47819
5, 50, 49152
5, 50, 45704
5, 50, 43998
5, 50, 85687
5, 50, 83562
5, 50, 81339
5, 50, 49425
5, 50, 55847
5, 50, 56288
5, 50, 79281
5, 50, 78320
5, 50, 77460
5, 50, 77160
5, 50, 46227
5, 50, 45325
5, 50, 45314
5, 50, 41302
5, 50, 46353
5, 50, 43404
5, 50, 43119
5, 50, 43123
5, 50, 41466
5, 50, 46684
5, 50, 42802
5, 50, 45461
5, 50, 44546
5, 50, 42737
5, 50, 43024
5, 50, 42711
5, 50, 43525
5, 50, 42426
5, 50, 43600
5, 50, 41804
5, 50, 43447
5, 50, 44164
5, 50, 46564
5, 50, 46173
5, 50, 45764
5, 50, 45328
5, 50, 53969
5, 50, 54742
5, 50, 56523
5, 50, 42625
5, 50, 60053
5, 50, 60556
5, 50, 55036
5, 50, 52258
5, 50, 54951
5, 50, 56584
5, 50, 61990
5, 50, 52346
5, 50, 60424
5, 50, 59225
5, 50, 50449
5, 50, 47282
5, 50, 49166
5, 50, 49171
5, 50, 53483
5, 50, 41949
5, 50, 42977
5, 50, 43199
5, 50, 43722
5, 50, 43552
5, 50, 44618
5, 50, 52560
5, 50, 53017
5, 50, 50890
5, 50, 52299
5, 50, 53012
5, 50, 38210
5, 50, 39531
5, 50, 47774
5, 50, 48504
5, 50, 49369
5, 50, 55277
5, 50, 53917
5, 50, 49913
5, 50, 55311
5, 50, 49799
5, 50, 62337
5, 50, 55398
5, 50, 55586
5, 50, 59479
5, 50, 43034
5, 50, 43184
5, 50, 44135
5, 50, 42492
5, 50, 44681
5, 50, 42527
5, 50, 40672
5, 50, 40225
5, 50, 43375
5, 50, 42198
5, 50, 53312
5, 50, 54038
5, 50, 53497
5, 50, 55201
5, 50, 53648
5, 50, 47385
5, 50, 49645
5, 50, 73292
5, 50, 71746
5, 50, 52870
5, 50, 47321
5, 50, 46888
5, 50, 49434
5, 50, 50890
5, 50, 46912
5, 50, 50213
5, 50, 45373
5, 50, 45027
5, 50, 44589
5, 50, 45446
5, 50, 42525
5, 50, 46432
5, 50, 74303
5, 50, 75334
5, 50, 65632
5, 50, 41037
5, 50, 41519
5, 50, 41641
5, 50, 47205
5, 50, 41974
5, 50, 39395
5, 50, 46266
5, 50, 45436
5, 50, 40734
5, 50, 49023
5, 50, 42766
5, 50, 44110
5, 50, 45314
5, 50, 47080
5, 50, 48533
5, 50, 41428
5, 50, 42869
5, 50, 56317
5, 50, 49238
5, 50, 44160
5, 50, 45359
5, 50, 43734
5, 50, 44364
5, 50, 42442
5, 50, 40812
5, 50, 42110
5, 50, 39945
5, 50, 40068
5, 50, 41071
5, 50, 49586
5, 50, 54995
5, 50, 47818
5, 50, 48338
5, 50, 48261
5, 50, 52933
5, 50, 39790
5, 50, 49706
5, 50, 43600
5, 50, 41253
5, 50, 42276
5, 50, 42142
5, 50, 41912
5, 50, 41604
5, 50, 41102
5, 50, 50438
5, 50, 42168
5, 50, 42525
5, 50, 45977
5, 50, 45638
5, 50, 43451
5, 50, 44461
5, 50, 44860
5, 50, 46207
5, 50, 43805
5, 50, 44838
5, 50, 67202
5, 50, 67327
5, 50, 69895
5, 50, 65399
5, 50, 52533
5, 50, 58170
5, 50, 58482
5, 50, 54180
5, 50, 54724
5, 50, 60393
5, 50, 52485
5, 50, 52818
5, 50, 50598
5, 50, 42548
5, 50, 43001
5, 50, 56185
5, 50, 53603
5, 50, 53931
5, 50, 52398
5, 50, 51975
5, 80, 600456
5, 80, 602218
5, 80, 561150
5, 80, 558781
5, 80, 585817
5, 80, 603395
5, 80, 602392
5, 80, 601852
5, 80, 515738
5, 80, 534597
5, 80, 144283
5, 80, 163038
5, 80, 165795
5, 80, 140099
5, 80, 170197
5, 80, 163042
5, 80, 188744
5, 80, 186512
5, 80, 180812
5, 80, 156210
5, 80, 170356
5, 80, 193428
5, 80, 209071
5, 80, 184027
5, 80, 206873
5, 80, 191012
5, 80, 208304
5, 80, 226940
5, 80, 228388
5, 80, 218168
5, 80, 152872
5, 80, 167391
5, 80, 179741
5, 80, 165361
5, 80, 223007
5, 80, 203972
5, 80, 169853
5, 80, 174517
5, 80, 192967
5, 80, 187686
5, 80, 207054
5, 80, 194858
5, 80, 197300
5, 80, 165837
5, 80, 201590
5, 80, 217420
5, 80, 195911
5, 80, 222112
5, 80, 169618
5, 80, 168280
5, 80, 148321
5, 80, 172187
5, 80, 161792
5, 80, 151540
5, 80, 171726
5, 80, 159798
5, 80, 151063
5, 80, 139243
5, 80, 154543
5, 80, 161929
5, 80, 166667
5, 80, 182244
5, 80, 146093
5, 80, 169829
5, 80, 150458
5, 80, 147102
5, 80, 172334
5, 80, 192608
5, 80, 170120
5, 80, 154158
5, 80, 155260
5, 80, 191468
5, 80, 186301
5, 80, 175533
5, 80, 168973
5, 80, 160504
5, 80, 172835
5, 80, 153056
5, 80, 161623
5, 80, 181687
5, 80, 182781
5, 80, 212806
5, 80, 218025
5, 80, 218117
5, 80, 183450
5, 80, 203811
5, 80, 177129
5, 80, 174200
5, 80, 244947
5, 80, 249743
5, 80, 185185
5, 80, 174850
5, 80, 179128
5, 80, 192687
5, 80, 228353
5, 80, 182322
5, 80, 213772
5, 80, 183013
5, 80, 186068
5, 80, 172732
5, 80, 139610
5, 80, 151994
5, 80, 173681
5, 80, 172191
5, 80, 211207
5, 80, 194289
5, 80, 172284
5, 80, 173111
5, 80, 171706
5, 80, 156137
5, 80, 162793
5, 80, 200839
5, 80, 184398
5, 80, 178220
5, 80, 165102
5, 80, 145098
5, 80, 169202
5, 80, 191224
5, 80, 189655
5, 80, 188434
5, 80, 209960
5, 80, 251077
5, 80, 222267
5, 80, 190081
5, 80, 211374
5, 80, 160149
5, 80, 236912
5, 80, 172665
5, 80, 225104
5, 80, 204622
5, 80, 158193
5, 80, 172400
5, 80, 147819
5, 80, 153619
5, 80, 168064
5, 80, 139620
5, 80, 135606
5, 80, 121491
5, 80, 137826
5, 80, 154473
5, 80, 142554
5, 80, 143105
5, 80, 157476
5, 80, 141116
5, 80, 156244
5, 80, 153420
5, 80, 149373
5, 80, 179461
5, 80, 171642
5, 80, 130200
5, 80, 219616
5, 80, 241441
5, 80, 247109
5, 80, 245422
5, 80, 242398
5, 80, 231247
5, 80, 234665
5, 80, 243151
5, 80, 225460
5, 80, 225958
5, 80, 149892
5, 80, 181467
5, 80, 174824
5, 80, 159496
5, 80, 158049
5, 80, 169351
5, 80, 159964
5, 80, 181918
5, 80, 177731
5, 80, 180922
5, 80, 186264
5, 80, 264859
5, 80, 265243
5, 80, 210793
5, 80, 210107
5, 80, 215934
5, 80, 211608
5, 80, 233909
5, 80, 228941
5, 80, 193422
5, 80, 140995
5, 80, 144475
5, 80, 140179
5, 80, 144512
5, 80, 169710
5, 80, 160221
5, 80, 151083
5, 80, 139530
5, 80, 120135
5, 80, 154018
5, 80, 158777
5, 80, 155547
5, 80, 171246
5, 80, 170849
5, 80, 166609
5, 80, 168856
5, 80, 203063
5, 80, 190402
5, 80, 193314
5, 80, 187072
5, 80, 2205056
5, 80, 175572
5, 80, 167497
5, 80, 185561
5, 80, 158675
5, 80, 179527
5, 80, 182115
5, 80, 140708
5, 80, 140467
5, 80, 165179
5, 80, 130679
5, 80, 117554
5, 80, 135176
5, 80, 129765
5, 80, 135282
5, 80, 145653
5, 80, 120171
5, 80, 121170
5, 80, 126116
5, 80, 130989
5, 80, 134741
5, 80, 150494
5, 80, 172650
5, 80, 147645
5, 80, 147828
5, 80, 129116
5, 80, 140655
5, 80, 142826
5, 80, 143075
5, 80, 160848
5, 80, 137532
5, 80, 134018
5, 80, 132118
5, 80, 114934
5, 80, 128747
5, 80, 134735
5, 80, 102790
5, 80, 119493
5, 80, 134155
5, 80, 130786
5, 80, 143512
5, 80, 134189
5, 80, 174955
5, 80, 192931
5, 80, 178603
5, 80, 171577
5, 80, 200816
5, 80, 190615
5, 80, 149672
5, 80, 185056
5, 80, 135177
5, 80, 135625
5, 80, 166210
5, 80, 126179
5, 80, 129143
5, 80, 140441
5, 80, 142813
5, 80, 147804
5, 80, 142115
5, 80, 129432
5, 80, 137748
5, 80, 163865
5, 80, 159848
5, 80, 137414
5, 80, 128565
5, 80, 142799
5, 80, 132240
5, 80, 135338
5, 80, 141759
5, 80, 137025
5, 80, 182121
5, 80, 201524
5, 80, 185888
5, 80, 209359
5, 80, 171840
5, 80, 177571
5, 80, 161230
5, 80, 164321
5, 80, 175682
5, 80, 189174
5, 80, 127691
5, 80, 151257
5, 80, 148081
5, 80, 161005
5, 80, 168300
5, 80, 151788
5, 80, 141852
5, 80, 161351
5, 80, 160442
5, 80, 168267
5, 80, 128911
5, 80, 114119
5, 80, 117552
5, 80, 110490
5, 80, 117334
5, 80, 119020
5, 80, 123677
5, 80, 122760
5, 80, 125175
5, 80, 111986
5, 80, 128504
5, 80, 130484
5, 80, 131838
5, 80, 144287
5, 80, 134774
5, 80, 125038
5, 80, 130440
5, 80, 129734
5, 80, 149418
5, 80, 142319
5, 80, 119807
5, 80, 126331
5, 80, 145259
5, 80, 125842
5, 80, 137588
5, 80, 151767
5, 80, 122994
5, 80, 138761
5, 80, 141577
5, 80, 131274
5, 80, 143719
5, 80, 158311
5, 80, 165485
5, 80, 150204
5, 80, 141886
5, 80, 152717
5, 80, 146002
5, 80, 154486
5, 80, 149303
5, 80, 155263
5, 80, 145303
5, 80, 164110
5, 80, 168119
5, 80, 166464
5, 80, 156378
5, 80, 171639
5, 80, 159590
5, 80, 172271
5, 80, 173574
5, 80, 164093
5, 80, 184208
5, 80, 183298
5, 80, 173351
5, 80, 175311
5, 80, 160099
